@RELATION NASA

@ATTRIBUTE host STRING
@ATTRIBUTE date DATE "dd/MM/yyyy" 
@ATTRIBUTE time DATE "HH:mm:ss"
@ATTRIBUTE method STRING
@ATTRIBUTE protocol STRING
@ATTRIBUTE status INTEGER
@ATTRIBUTE file STRING

@DATA
hawk.mts.com,8/1/1995,08:58:50,GET,HTTP/1.0,200,/shuttle/technology/images/srb_16.jpg
163.205.18.123,8/1/1995,08:58:51,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
163.205.18.123,8/1/1995,08:58:51,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
163.205.18.123,8/1/1995,08:58:51,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
163.205.18.123,8/1/1995,08:58:52,GET,HTTP/1.0,200,/images/USA-logosmall.gif
163.205.18.123,8/1/1995,08:58:52,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
163.205.78.66,8/1/1995,08:58:58,GET,HTTP/1.0,200,/shuttle/missions/sts-69/mission-sts-69.html
163.205.78.66,8/1/1995,08:58:59,GET,HTTP/1.0,200,/shuttle/missions/sts-69/sts-69-patch-small.gif
163.205.78.66,8/1/1995,08:58:59,GET,HTTP/1.0,200,/images/launch-logo.gif
163.205.78.66,8/1/1995,08:58:59,GET,HTTP/1.0,200,/history/apollo/images/apollo-logo1.gif
devnull.mpd.tandem.com,8/1/1995,08:58:59,GET,HTTP/1.0,200,/images/horz.gif
web.kyoto-inet.or.jp,8/1/1995,08:59:07,GET,HTTP/1.0,200,/images/launch-logo.gif
web.kyoto-inet.or.jp,8/1/1995,08:59:07,GET,HTTP/1.0,200,/history/apollo/images/apollo-logo1.gif
web.kyoto-inet.or.jp,8/1/1995,08:59:08,GET,HTTP/1.0,200,/images/KSC-logosmall.gif
devnull.mpd.tandem.com,8/1/1995,08:59:11,GET,HTTP/1.0,200,/images/index.gif
163.205.16.75,8/1/1995,08:59:18,GET,HTTP/1.0,200,/statistics/images/stat.gif
gikai.eng.nhk.or.jp,8/1/1995,08:59:25,GET,HTTP/1.0,200,/
edams.ksc.nasa.gov,8/1/1995,08:59:27,GET,HTTP/1.0,200,/ksc.html
isaac.ksc.nasa.gov,8/1/1995,08:59:30,GET,HTTP/1.0,200,/elv/elvpage.htm
edams.ksc.nasa.gov,8/1/1995,08:59:35,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
edams.ksc.nasa.gov,8/1/1995,08:59:35,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
edams.ksc.nasa.gov,8/1/1995,08:59:36,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
edams.ksc.nasa.gov,8/1/1995,08:59:36,GET,HTTP/1.0,200,/images/USA-logosmall.gif
edams.ksc.nasa.gov,8/1/1995,08:59:36,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
gikai.eng.nhk.or.jp,8/1/1995,08:59:38,GET,HTTP/1.0,200,/whats-new.html
brian-buzby.phase4.com,8/1/1995,08:59:39,GET,HTTP/1.0,200,/shuttle/missions/61-a/mission-61-a.html
brian-buzby.phase4.com,8/1/1995,08:59:40,GET,HTTP/1.0,200,/shuttle/missions/61-a/61-a-patch-small.gif
devnull.mpd.tandem.com,8/1/1995,08:59:40,GET,HTTP/1.0,200,/images/whatsnew.gif
gikai.eng.nhk.or.jp,8/1/1995,08:59:40,GET,HTTP/1.0,200,/images/whatsnew.gif
128.159.123.57,8/1/1995,08:59:41,GET,HTTP/1.0,200,/ksc.html
128.159.123.57,8/1/1995,08:59:42,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
128.159.123.57,8/1/1995,08:59:43,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
128.159.123.57,8/1/1995,08:59:43,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
128.159.123.57,8/1/1995,08:59:43,GET,HTTP/1.0,200,/images/USA-logosmall.gif
128.159.123.57,8/1/1995,08:59:43,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
isaac.ksc.nasa.gov,8/1/1995,08:59:44,GET,HTTP/1.0,200,/elv/uplink.htm
brian-buzby.phase4.com,8/1/1995,08:59:54,GET,HTTP/1.0,200,/shuttle/missions/51-j/mission-51-j.html
brian-buzby.phase4.com,8/1/1995,08:59:55,GET,HTTP/1.0,200,/shuttle/missions/51-j/51-j-patch-small.gif
jarrett-mac.mac.cc.cmu.edu,8/1/1995,08:59:56,GET,HTTP/1.0,200,/history/apollo/apollo-7/images/68HC554.GIF
pl01265.ksc.nasa.gov,8/1/1995,08:59:57,GET,HTTP/1.0,200,/ksc.html
pl01265.ksc.nasa.gov,8/1/1995,08:59:58,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
pl01265.ksc.nasa.gov,8/1/1995,08:59:58,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
pl01265.ksc.nasa.gov,8/1/1995,08:59:59,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
pl01265.ksc.nasa.gov,8/1/1995,09:00:00,GET,HTTP/1.0,200,/images/USA-logosmall.gif
pl01265.ksc.nasa.gov,8/1/1995,09:00:02,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
n1031701.ksc.nasa.gov,8/1/1995,09:00:03,GET,HTTP/1.0,200,/ksc.html
fkirchman.gsfc.nasa.gov,8/1/1995,09:00:03,GET,HTTP/1.0,200,/elv/elvpage.htm
n1031701.ksc.nasa.gov,8/1/1995,09:00:04,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
163.205.16.75,8/1/1995,09:00:05,GET,HTTP/1.0,200,/cgi-bin/geturlstats.pl
n1031701.ksc.nasa.gov,8/1/1995,09:00:06,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
n1031701.ksc.nasa.gov,8/1/1995,09:00:06,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
n1031701.ksc.nasa.gov,8/1/1995,09:00:07,GET,HTTP/1.0,200,/images/USA-logosmall.gif
n1031701.ksc.nasa.gov,8/1/1995,09:00:07,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
163.205.16.75,8/1/1995,09:00:07,GET,HTTP/1.0,200,/images/getstats.gif
brian-buzby.phase4.com,8/1/1995,09:00:09,GET,HTTP/1.0,200,/shuttle/missions/51-i/mission-51-i.html
brian-buzby.phase4.com,8/1/1995,09:00:10,GET,HTTP/1.0,200,/shuttle/missions/51-i/51-i-patch-small.gif
n1032427.ksc.nasa.gov,8/1/1995,09:00:14,GET,HTTP/1.0,200,/ksc.html
n1032427.ksc.nasa.gov,8/1/1995,09:00:15,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
n1032427.ksc.nasa.gov,8/1/1995,09:00:16,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
n1032427.ksc.nasa.gov,8/1/1995,09:00:18,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
n1032427.ksc.nasa.gov,8/1/1995,09:00:18,GET,HTTP/1.0,200,/images/USA-logosmall.gif
n1032427.ksc.nasa.gov,8/1/1995,09:00:18,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
isaac.ksc.nasa.gov,8/1/1995,09:00:19,GET,HTTP/1.0,200,/elv/uplink2.htm
brian-buzby.phase4.com,8/1/1995,09:00:22,GET,HTTP/1.0,200,/shuttle/missions/51-f/mission-51-f.html
brian-buzby.phase4.com,8/1/1995,09:00:22,GET,HTTP/1.0,200,/shuttle/missions/51-f/51-f-patch-small.gif
rm20010.lib.utc.edu,8/1/1995,09:00:27,GET,HTTP/1.0,200,/shuttle/missions/sts-71/movies/sts-71-undocking.mpg
128.159.154.115,8/1/1995,09:00:31,GET,HTTP/1.0,200,/
128.159.154.115,8/1/1995,09:00:32,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
128.159.154.115,8/1/1995,09:00:32,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
128.159.154.115,8/1/1995,09:00:32,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
128.159.154.115,8/1/1995,09:00:32,GET,HTTP/1.0,200,/images/USA-logosmall.gif
128.159.154.115,8/1/1995,09:00:33,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
brian-buzby.phase4.com,8/1/1995,09:00:35,GET,HTTP/1.0,200,/shuttle/missions/51-g/mission-51-g.html
brian-buzby.phase4.com,8/1/1995,09:00:36,GET,HTTP/1.0,200,/shuttle/missions/51-g/51-g-patch-small.gif
wilde.iol.ie,8/1/1995,09:00:41,GET,HTTP/1.0,200,/shuttle/missions/sts-68/images/ksc-upclose.gif
fkirchman.gsfc.nasa.gov,8/1/1995,09:00:46,GET,HTTP/1.0,200,/elv/uplink.htm
brian-buzby.phase4.com,8/1/1995,09:00:49,GET,HTTP/1.0,200,/shuttle/missions/51-b/mission-51-b.html
brian-buzby.phase4.com,8/1/1995,09:00:50,GET,HTTP/1.0,200,/shuttle/missions/51-b/51-b-patch-small.gif
jarrett-mac.mac.cc.cmu.edu,8/1/1995,09:00:54,GET,HTTP/1.0,200,/history/apollo/apollo-7/images/68HC593.GIF
rod1811.dvz.fh-aachen.de,8/1/1995,09:01:00,GET,HTTP/1.0,200,/
130.110.74.81,8/1/1995,09:01:03,GET,HTTP/1.0,200,/shuttle/missions/sts-69/movies/ws-animation-retrieval.mpg
brian-buzby.phase4.com,8/1/1995,09:01:06,GET,HTTP/1.0,200,/shuttle/missions/51-d/mission-51-d.html
brian-buzby.phase4.com,8/1/1995,09:01:08,GET,HTTP/1.0,200,/shuttle/missions/51-d/51-d-patch-small.gif
gikai.eng.nhk.or.jp,8/1/1995,09:01:11,GET,HTTP/1.0,200,/facilities/tour.html
gikai.eng.nhk.or.jp,8/1/1995,09:01:17,GET,HTTP/1.0,200,/images/kscmap-small.gif
jarrett-mac.mac.cc.cmu.edu,8/1/1995,09:01:19,GET,HTTP/1.0,200,/history/apollo/apollo-7/images/68HC641.GIF
130.110.74.81,8/1/1995,09:01:20,GET,HTTP/1.0,200,/shuttle/missions/sts-69/images/
brian-buzby.phase4.com,8/1/1995,09:01:22,GET,HTTP/1.0,200,/shuttle/missions/51-c/mission-51-c.html
brian-buzby.phase4.com,8/1/1995,09:01:23,GET,HTTP/1.0,200,/shuttle/missions/51-c/51-c-patch-small.gif
163.205.16.75,8/1/1995,09:01:23,GET,HTTP/1.0,200,/ksc.html
130.110.74.81,8/1/1995,09:01:25,GET,HTTP/1.0,200,/shuttle/missions/sts-69/images/KSC-95EC-0694.gif
n1127424.ksc.nasa.gov,8/1/1995,09:01:25,GET,HTTP/1.0,200,/ksc.html
n1127424.ksc.nasa.gov,8/1/1995,09:01:27,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
163.205.16.75,8/1/1995,09:01:28,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
n1127424.ksc.nasa.gov,8/1/1995,09:01:28,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
n1127424.ksc.nasa.gov,8/1/1995,09:01:28,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
n1127424.ksc.nasa.gov,8/1/1995,09:01:29,GET,HTTP/1.0,200,/images/USA-logosmall.gif
n1127424.ksc.nasa.gov,8/1/1995,09:01:29,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
163.205.16.75,8/1/1995,09:01:32,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
163.205.16.75,8/1/1995,09:01:33,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
163.205.16.75,8/1/1995,09:01:34,GET,HTTP/1.0,200,/images/USA-logosmall.gif
163.205.16.75,8/1/1995,09:01:35,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
brian-buzby.phase4.com,8/1/1995,09:01:39,GET,HTTP/1.0,200,/shuttle/missions/51-a/mission-51-a.html
brian-buzby.phase4.com,8/1/1995,09:01:40,GET,HTTP/1.0,200,/shuttle/missions/51-a/51-a-patch-small.gif
rod1811.dvz.fh-aachen.de,8/1/1995,09:01:42,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
157.89.22.144,8/1/1995,09:01:46,GET,HTTP/1.0,200,/whats-new.html
157.89.22.144,8/1/1995,09:01:51,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
157.89.22.144,8/1/1995,09:01:51,GET,HTTP/1.0,200,/images/KSC-logosmall.gif
128.217.62.1,8/1/1995,09:01:52,GET,HTTP/1.0,200,/ksc.html
128.217.62.1,8/1/1995,09:01:53,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
rod1811.dvz.fh-aachen.de,8/1/1995,09:01:54,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
128.217.62.1,8/1/1995,09:01:54,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
128.217.62.1,8/1/1995,09:01:55,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
128.217.62.1,8/1/1995,09:01:56,GET,HTTP/1.0,200,/images/USA-logosmall.gif
128.217.62.1,8/1/1995,09:01:56,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
farragut.ppp.america.com,8/1/1995,09:01:59,GET,HTTP/1.0,200,/shuttle/missions/sts-70/movies/sts-70-launch-press.mpg
157.89.22.144,8/1/1995,09:01:59,GET,HTTP/1.0,200,/images/whatsnew.gif
nash1-ppp24.empire.net,8/1/1995,09:02:00,GET,HTTP/1.0,200,/
rea000wksh05.lancs.ac.uk,8/1/1995,09:02:00,GET,HTTP/1.0,200,/software/winvn/winvn.html
gikai.eng.nhk.or.jp,8/1/1995,09:02:00,GET,HTTP/1.0,200,/facilities/lc39a.html
brian-buzby.phase4.com,8/1/1995,09:02:02,GET,HTTP/1.0,200,/shuttle/missions/41-g/mission-41-g.html
rea000wksh05.lancs.ac.uk,8/1/1995,09:02:02,GET,HTTP/1.0,200,/software/winvn/winvn.gif
rea000wksh05.lancs.ac.uk,8/1/1995,09:02:02,GET,HTTP/1.0,200,/images/construct.gif
rea000wksh05.lancs.ac.uk,8/1/1995,09:02:02,GET,HTTP/1.0,200,/software/winvn/bluemarb.gif
gikai.eng.nhk.or.jp,8/1/1995,09:02:03,GET,HTTP/1.0,200,/images/lc39a-logo.gif
brian-buzby.phase4.com,8/1/1995,09:02:03,GET,HTTP/1.0,200,/shuttle/missions/41-g/41-g-patch-small.gif
rea000wksh05.lancs.ac.uk,8/1/1995,09:02:04,GET,HTTP/1.0,200,/images/KSC-logosmall.gif
rea000wksh05.lancs.ac.uk,8/1/1995,09:02:04,GET,HTTP/1.0,200,/software/winvn/wvsmall.gif
rea000wksh05.lancs.ac.uk,8/1/1995,09:02:05,GET,HTTP/1.0,200,/images/USA-logosmall.gif
rea000wksh05.lancs.ac.uk,8/1/1995,09:02:06,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
rea000wksh05.lancs.ac.uk,8/1/1995,09:02:07,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
gikai.eng.nhk.or.jp,8/1/1995,09:02:09,GET,HTTP/1.0,200,/images/kscmap-tiny.gif
gikai.eng.nhk.or.jp,8/1/1995,09:02:10,GET,HTTP/1.0,200,/images/ksclogosmall.gif
rod1811.dvz.fh-aachen.de,8/1/1995,09:02:12,GET,HTTP/1.0,200,/images/USA-logosmall.gif
128.159.123.57,8/1/1995,09:02:14,GET,HTTP/1.0,200,/ksc.html
163.205.23.43,8/1/1995,09:02:15,GET,HTTP/1.0,200,/ksc.html
128.159.123.57,8/1/1995,09:02:17,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
ad05-034.compuserve.com,8/1/1995,09:02:17,GET,HTTP/1.0,200,/history/apollo/apollo.html
n1121986.ksc.nasa.gov,8/1/1995,09:02:18,GET,HTTP/1.0,200,/ksc.html
nash1-ppp24.empire.net,8/1/1995,09:02:19,HEAD,HTTP/1.0,200,/images/ksclogo-medium.gif
huge.oso.chalmers.se,8/1/1995,09:02:19,GET,HTTP/1.0,200,/htbin/wais.pl?STS-75
brian-buzby.phase4.com,8/1/1995,09:02:19,GET,HTTP/1.0,200,/shuttle/missions/41-d/mission-41-d.html
n1121986.ksc.nasa.gov,8/1/1995,09:02:20,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
brian-buzby.phase4.com,8/1/1995,09:02:20,GET,HTTP/1.0,200,/shuttle/missions/41-d/41-d-patch-small.gif
nash1-ppp24.empire.net,8/1/1995,09:02:21,HEAD,HTTP/1.0,200,/images/NASA-logosmall.gif
128.159.123.57,8/1/1995,09:02:22,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
128.159.123.57,8/1/1995,09:02:22,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
nash1-ppp24.empire.net,8/1/1995,09:02:22,HEAD,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
128.159.123.57,8/1/1995,09:02:22,GET,HTTP/1.0,200,/images/USA-logosmall.gif
n1121986.ksc.nasa.gov,8/1/1995,09:02:23,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
128.159.123.57,8/1/1995,09:02:23,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
n1121986.ksc.nasa.gov,8/1/1995,09:02:23,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
n1121986.ksc.nasa.gov,8/1/1995,09:02:24,GET,HTTP/1.0,200,/images/USA-logosmall.gif
n1121986.ksc.nasa.gov,8/1/1995,09:02:24,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
nash1-ppp24.empire.net,8/1/1995,09:02:24,HEAD,HTTP/1.0,200,/images/USA-logosmall.gif
wilde.iol.ie,8/1/1995,09:02:25,GET,HTTP/1.0,200,/shuttle/missions/sts-68/images/ksc.gif
nash1-ppp24.empire.net,8/1/1995,09:02:26,HEAD,HTTP/1.0,200,/images/WORLD-logosmall.gif
ad05-034.compuserve.com,8/1/1995,09:02:32,GET,HTTP/1.0,200,/history/apollo/images/footprint-small.gif
brian-buzby.phase4.com,8/1/1995,09:02:36,GET,HTTP/1.0,200,/shuttle/missions/41-c/mission-41-c.html
brian-buzby.phase4.com,8/1/1995,09:02:37,GET,HTTP/1.0,200,/shuttle/missions/41-c/41-c-patch-small.gif
verlags-mac.ethz.ch,8/1/1995,09:02:37,GET,HTTP/1.0,200,/shuttle/missions/missions.html
nash1-ppp24.empire.net,8/1/1995,09:02:38,GET,HTTP/1.0,200,/shuttle/missions/sts-69/mission-sts-69.html
verlags-mac.ethz.ch,8/1/1995,09:02:39,GET,HTTP/1.0,200,/images/launchmedium.gif
n167489.ksc.nasa.gov,8/1/1995,09:02:39,GET,HTTP/1.0,200,/ksc.html
verlags-mac.ethz.ch,8/1/1995,09:02:40,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
aero.snds.com,8/1/1995,09:02:40,GET,HTTP/1.0,200,/shuttle/countdown/countdown.html
verlags-mac.ethz.ch,8/1/1995,09:02:40,GET,HTTP/1.0,200,/images/KSC-logosmall.gif
n167489.ksc.nasa.gov,8/1/1995,09:02:41,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
163.205.23.43,8/1/1995,09:02:41,GET,HTTP/1.0,200,/ksc.html
n167489.ksc.nasa.gov,8/1/1995,09:02:42,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
n167489.ksc.nasa.gov,8/1/1995,09:02:43,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
163.205.23.43,8/1/1995,09:02:43,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
n167489.ksc.nasa.gov,8/1/1995,09:02:44,GET,HTTP/1.0,200,/images/USA-logosmall.gif
aero.snds.com,8/1/1995,09:02:44,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
n167489.ksc.nasa.gov,8/1/1995,09:02:44,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
lis2_p3.telepac.pt,8/1/1995,09:02:45,GET,HTTP/1.0,200,/htbin/cdt_main.pl
budai.ssd.ornl.gov,8/1/1995,09:02:45,GET,HTTP/1.0,200,/shuttle/missions/missions.html
brian-buzby.phase4.com,8/1/1995,09:02:45,GET,HTTP/1.0,200,/shuttle/missions/41-b/mission-41-b.html
nash1-ppp24.empire.net,8/1/1995,09:02:45,GET,HTTP/1.0,200,/shuttle/missions/sts-69/sts-69-patch-small.gif
verlags-mac.ethz.ch,8/1/1995,09:02:45,GET,HTTP/1.0,200,/shuttle/missions/sts-69/mission-sts-69.html
163.205.23.43,8/1/1995,09:02:45,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
aero.snds.com,8/1/1995,09:02:45,GET,HTTP/1.0,200,/shuttle/countdown/count70.gif
rod1811.dvz.fh-aachen.de,8/1/1995,09:02:45,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
163.205.23.43,8/1/1995,09:02:46,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
budai.ssd.ornl.gov,8/1/1995,09:02:46,GET,HTTP/1.0,200,/images/launchmedium.gif
brian-buzby.phase4.com,8/1/1995,09:02:46,GET,HTTP/1.0,200,/shuttle/missions/41-b/41-b-patch-small.gif
147.74.110.61,8/1/1995,09:02:46,GET,HTTP/1.0,200,/mdss/
163.205.23.43,8/1/1995,09:02:46,GET,HTTP/1.0,200,/images/USA-logosmall.gif
163.205.23.43,8/1/1995,09:02:47,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
verlags-mac.ethz.ch,8/1/1995,09:02:47,GET,HTTP/1.0,200,/shuttle/missions/sts-69/sts-69-patch-small.gif
budai.ssd.ornl.gov,8/1/1995,09:02:47,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
ad05-034.compuserve.com,8/1/1995,09:02:47,GET,HTTP/1.0,200,/history/apollo/apollo-12/apollo-12.html
130.110.74.81,8/1/1995,09:02:48,GET,HTTP/1.0,200,/shuttle/missions/sts-69/images/KSC-95EC-0694.jpg
budai.ssd.ornl.gov,8/1/1995,09:02:48,GET,HTTP/1.0,200,/images/KSC-logosmall.gif
163.205.16.75,8/1/1995,09:02:49,GET,HTTP/1.0,200,/shuttle/missions/sts-69/mission-sts-69.html
rod1811.dvz.fh-aachen.de,8/1/1995,09:02:49,GET,HTTP/1.0,200,/shuttle/countdown/
lis2_p3.telepac.pt,8/1/1995,09:02:51,GET,HTTP/1.0,200,/shuttle/countdown/images/countclock.gif
nash1-ppp24.empire.net,8/1/1995,09:02:52,HEAD,HTTP/1.0,200,/images/KSC-logosmall.gif
163.205.16.75,8/1/1995,09:02:52,GET,HTTP/1.0,200,/shuttle/missions/sts-69/sts-69-patch-small.gif
198.70.176.2,8/1/1995,09:02:52,GET,HTTP/1.0,200,/images/
verlags-mac.ethz.ch,8/1/1995,09:02:52,GET,HTTP/1.0,200,/history/apollo/images/apollo-logo1.gif
verlags-mac.ethz.ch,8/1/1995,09:02:53,GET,HTTP/1.0,200,/images/launch-logo.gif
nash1-ppp24.empire.net,8/1/1995,09:02:54,GET,HTTP/1.0,200,/images/launch-logo.gif
lis2_p3.telepac.pt,8/1/1995,09:02:54,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
ad05-034.compuserve.com,8/1/1995,09:02:54,GET,HTTP/1.0,200,/history/apollo/apollo-12/apollo-12-patch-small.gif
198.70.176.2,8/1/1995,09:02:56,GET,HTTP/1.0,200,/icons/blank.xbm
198.70.176.2,8/1/1995,09:02:56,GET,HTTP/1.0,200,/icons/menu.xbm
gikai.eng.nhk.or.jp,8/1/1995,09:02:56,GET,HTTP/1.0,200,/facilities/press.html
163.205.16.75,8/1/1995,09:02:56,GET,HTTP/1.0,200,/images/KSC-logosmall.gif
198.70.176.2,8/1/1995,09:02:56,GET,HTTP/1.0,200,/icons/image.xbm
nash1-ppp24.empire.net,8/1/1995,09:02:57,GET,HTTP/1.0,200,/history/apollo/images/apollo-logo1.gif
163.205.16.75,8/1/1995,09:02:57,GET,HTTP/1.0,200,/images/launch-logo.gif
budai.ssd.ornl.gov,8/1/1995,09:02:58,GET,HTTP/1.0,200,/shuttle/missions/sts-70/mission-sts-70.html
jarrett-mac.mac.cc.cmu.edu,8/1/1995,09:02:59,GET,HTTP/1.0,200,/history/apollo/apollo-7/images/68HC651.GIF
163.205.16.75,8/1/1995,09:02:59,GET,HTTP/1.0,200,/history/apollo/images/apollo-logo1.gif
budai.ssd.ornl.gov,8/1/1995,09:02:59,GET,HTTP/1.0,200,/shuttle/missions/sts-70/sts-70-patch-small.gif
brian-buzby.phase4.com,8/1/1995,09:03:00,GET,HTTP/1.0,200,/shuttle/missions/sts-9/mission-sts-9.html
brian-buzby.phase4.com,8/1/1995,09:03:01,GET,HTTP/1.0,200,/shuttle/missions/sts-9/sts-9-patch-small.gif
budai.ssd.ornl.gov,8/1/1995,09:03:02,GET,HTTP/1.0,200,/images/launch-logo.gif
budai.ssd.ornl.gov,8/1/1995,09:03:02,GET,HTTP/1.0,200,/history/apollo/images/apollo-logo1.gif
198.70.176.2,8/1/1995,09:03:03,GET,HTTP/1.0,200,/icons/unknown.xbm
aero.snds.com,8/1/1995,09:03:10,GET,HTTP/1.0,200,/shuttle/missions/sts-71/mission-sts-71.html
brian-buzby.phase4.com,8/1/1995,09:03:10,GET,HTTP/1.0,200,/shuttle/missions/sts-8/mission-sts-8.html
brian-buzby.phase4.com,8/1/1995,09:03:11,GET,HTTP/1.0,200,/shuttle/missions/sts-8/sts-8-patch-small.gif
aero.snds.com,8/1/1995,09:03:12,GET,HTTP/1.0,200,/shuttle/missions/sts-71/sts-71-patch-small.gif
aero.snds.com,8/1/1995,09:03:14,GET,HTTP/1.0,200,/images/KSC-logosmall.gif
163.205.2.134,8/1/1995,09:03:16,GET,HTTP/1.0,200,/ksc.html
163.205.16.75,8/1/1995,09:03:16,GET,HTTP/1.0,200,/facilities/opf.html
rm20010.lib.utc.edu,8/1/1995,09:03:16,GET,HTTP/1.0,200,/shuttle/missions/sts-71/movies/sts-71-hatch-hand-group.mpg
gikai.eng.nhk.or.jp,8/1/1995,09:03:16,GET,HTTP/1.0,200,/images/press-site-logo.gif
163.205.2.134,8/1/1995,09:03:17,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
163.205.2.134,8/1/1995,09:03:17,GET,HTTP/1.0,200,/images/NASA-logosmall.gif
163.205.16.75,8/1/1995,09:03:18,GET,HTTP/1.0,200,/images/opf-logo.gif
163.205.2.134,8/1/1995,09:03:18,GET,HTTP/1.0,200,/images/MOSAIC-logosmall.gif
163.205.2.134,8/1/1995,09:03:18,GET,HTTP/1.0,200,/images/USA-logosmall.gif
163.205.2.134,8/1/1995,09:03:18,GET,HTTP/1.0,200,/images/WORLD-logosmall.gif
brian-buzby.phase4.com,8/1/1995,09:03:19,GET,HTTP/1.0,200,/shuttle/missions/sts-7/mission-sts-7.html
brian-buzby.phase4.com,8/1/1995,09:03:20,GET,HTTP/1.0,200,/shuttle/missions/sts-7/sts-7-patch-small.gif
163.205.16.75,8/1/1995,09:03:24,GET,HTTP/1.0,200,/images/ksclogosmall.gif
130.110.74.81,8/1/1995,09:03:24,GET,HTTP/1.0,200,/shuttle/missions/sts-69/images/KSC-95EC-0760.jpg
163.205.16.75,8/1/1995,09:03:27,GET,HTTP/1.0,200,/images/kscmap-tiny.gif
dynam70.nbnet.nb.ca,8/1/1995,09:03:27,GET,HTTP/1.0,200,/shuttle/missions/sts-70/o-ring-problem.gif
198.70.176.2,8/1/1995,09:03:27,GET,HTTP/1.0,200,/images/whatsnew.gif
lis2_p3.telepac.pt,8/1/1995,09:03:29,GET,HTTP/1.0,200,/shuttle/countdown/liftoff.html
n1122099.ksc.nasa.gov,8/1/1995,09:03:33,GET,HTTP/1.0,200,/ksc.html
n1122099.ksc.nasa.gov,8/1/1995,09:03:38,GET,HTTP/1.0,200,/images/ksclogo-medium.gif
129.198.30.228,8/1/1995,09:03:40,GET,HTTP/1.0,200,/
